timestamp,x,y,p
25001,97,158,0
25002,92,148,1
25003,93,149,0
25004,98,152,1
25005,86,143,1
25006,97,157,0
25007,92,146,1
25008,94,151,0
25009,97,152,1
25010,93,147,1
25011,96,150,1
25012,90,148,0
25013,98,150,0
25014,94,150,0
25015,91,147,1
25016,96,156,0
25017,92,145,1
25018,100,154,0
25019,94,149,0
25020,94,147,0
25021,98,154,0
25022,93,140,1
25023,98,152,0
25024,91,146,0
25025,95,149,1
25026,96,156,0
25027,90,146,1
25028,96,152,1
25029,90,150,1
25030,95,150,0
25031,95,152,1
25032,91,149,1
25033,95,151,1
25034,93,146,0
25035,97,152,1
25036,97,151,1
25037,95,144,0
25038,103,156,1
25039,91,149,0
25040,97,154,0
25041,95,150,0
25042,94,147,1
25043,98,154,1
25044,88,144,0
25045,99,154,0
25046,93,149,0
25047,94,148,0
25048,99,156,0
25049,88,143,0
25050,103,157,0
25051,95,147,0
25052,96,150,0
25053,101,154,1
25054,96,150,0
25055,106,154,0
25056,89,145,0
25057,98,150,1
25058,99,152,0
25059,96,149,0
25060,105,156,0
25061,90,146,0
25062,98,154,0
25063,97,150,1
25064,96,146,1
25065,98,153,0
25066,95,149,1
25067,102,155,0
25068,96,150,0
25069,97,147,0
25070,104,156,0
25071,90,147,1
25072,104,152,1
25073,94,145,0
25074,97,150,0
25075,103,154,1
25076,95,143,1
25077,99,152,1
25078,92,146,0
25079,98,152,1
25080,98,153,1
25081,97,145,0
25082,103,158,0
25083,93,150,1
25084,100,153,0
25085,98,150,0
25086,96,149,1
25087,105,159,0
25088,88,145,1
25089,104,152,0
25090,98,148,1
25091,96,150,0
25092,102,154,1
25093,95,143,0
25094,103,158,1
25095,96,146,0
25096,98,149,0
25097,101,155,0
25098,93,147,1
25099,100,157,1
25100,98,149,0
25101,99,150,1
25102,102,152,0
25103,95,148,0
25104,101,158,1
25105,93,146,1
25106,100,154,1
25107,100,151,0
25108,99,149,1
25109,103,155,0
25110,97,143,0
25111,100,155,1
25112,99,150,0
25113,99,146,0
25114,107,154,1
25115,95,149,0
25116,106,150,0
25117,98,149,1
25118,97,148,1
25119,105,152,0
25120,95,143,1
25121,103,153,1
25122,96,148,0
25123,100,150,1
25124,101,153,0
25125,96,145,0
25126,107,150,1
25127,99,145,1
25128,101,152,1
25129,100,152,1
25130,94,150,1
25131,101,150,0
25132,94,147,1
25133,100,153,0
25134,100,150,1
25135,100,150,0
25136,105,156,0
25137,95,143,1
25138,106,156,0
25139,99,148,0
25140,100,150,1
25141,104,152,0
25142,95,148,0
25143,104,154,0
25144,101,147,1
25145,100,150,0
25146,102,153,1
25147,98,148,1
25148,106,156,0
25149,94,145,0
25150,102,150,1
25151,103,153,1
25152,93,148,0
25153,105,153,1
25154,100,150,1
25155,104,153,0
25156,102,150,0
25157,96,146,1
25158,109,154,1
25159,92,144,0
25160,106,150,1
25161,101,149,1
25162,100,146,1
25163,108,157,0
25164,101,148,0
25165,110,151,0
25166,98,146,1
25167,101,149,1
25168,108,156,0
25169,96,142,0
25170,103,154,0
25171,102,146,0
25172,103,151,0
25173,106,151,0
25174,99,142,0
25175,108,154,1
25176,98,146,1
25177,104,153,0
25178,103,152,1
25179,97,149,1
25180,104,150,1
25181,100,148,0
25182,108,151,0
25183,102,149,0
25184,101,149,1
25185,103,155,1
25186,100,148,1
25187,105,153,1
25188,100,150,0
25189,102,148,1
25190,104,156,0
25191,101,150,0
25192,103,157,1
25193,103,149,1
25194,103,150,0
25195,104,155,0
25196,99,143,0
25197,112,150,1
25198,102,144,1
25199,104,150,1
25200,104,152,1
25201,98,147,1
25202,109,151,1
25203,97,143,1
25204,108,152,0
25205,104,150,0
25206,103,144,1
25207,112,153,1
25208,95,140,0
25209,110,156,0
25210,104,148,0
25211,101,149,1
25212,109,154,0
25213,99,148,1
25214,111,153,1
25215,101,146,0
25216,104,150,1
25217,105,155,0
25218,100,144,1
25219,114,154,1
25220,100,148,1
25221,105,151,1
25222,108,153,0
25223,96,146,1
25224,105,153,1
25225,98,149,0
25226,106,151,0
25227,105,150,0
25228,100,146,0
25229,111,157,0
25230,98,143,0
25231,107,152,1
25232,104,149,1
25233,103,149,1
25234,109,157,1
25235,97,148,0
25236,109,156,0
25237,104,147,1
25238,104,149,1
25239,110,156,0
25240,102,140,1
25241,114,151,0
25242,104,145,0
25243,106,150,0
25244,109,154,1
25245,97,141,1
25246,110,151,0
25247,105,145,1
25248,106,151,1
25249,106,151,1
25250,103,150,0
25251,107,151,0
25252,100,147,1
25253,106,151,0
25254,106,150,0
25255,106,145,0
25256,113,151,0
25257,97,143,0
25258,109,150,1
25259,103,148,0
25260,104,149,0
25261,111,155,0
25262,97,141,1
25263,109,154,0
25264,103,145,0
25265,107,150,0
25266,108,154,1
25267,98,144,1
25268,115,159,0
25269,103,145,0
25270,108,151,1
25271,108,151,1
25272,106,143,1
25273,110,158,0
25274,103,144,1
25275,111,151,0
25276,107,150,1
25277,105,147,1
25278,108,155,1
25279,99,147,1
25280,107,154,1
25281,106,147,0
25282,106,148,0
25283,111,152,0
25284,107,142,1
25285,111,155,0
25286,104,146,1
25287,107,149,1
25288,111,152,0
25289,107,148,0
25290,111,158,1
25291,105,143,0
25292,110,151,0
25293,108,149,1
25294,103,144,1
25295,113,155,1
25296,101,147,1
25297,111,153,0
25298,109,150,0
25299,106,143,0
25300,110,150,1
25301,107,149,0
25302,112,156,1
25303,108,148,1
25304,108,147,0
25305,114,153,0
25306,100,149,0
25307,112,153,1
25308,107,147,1
25309,107,149,1
25310,115,151,1
25311,104,141,0
25312,112,156,0
25313,104,144,1
25314,109,149,0
25315,112,152,0
25316,103,146,0
25317,111,156,1
25318,102,146,0
25319,111,152,1
25320,111,150,0
25321,104,144,1
25322,113,154,1
25323,106,145,0
25324,114,150,1
25325,109,149,1
25326,108,147,0
25327,116,157,1
25328,107,144,1
25329,110,153,0
25330,109,148,1
25331,108,147,1
25332,114,154,0
25333,110,148,1
25334,118,155,0
25335,109,144,0
25336,110,149,0
25337,114,152,1
25338,105,140,1
25339,115,150,1
25340,103,142,1
25341,111,151,1
25342,113,149,0
25343,108,148,0
25344,117,150,0
25345,110,146,0
25346,111,153,0
25347,111,149,0
25348,106,144,0
25349,112,151,0
25350,108,146,0
25351,114,153,1
25352,109,148,1
25353,110,146,0
25354,113,157,0
25355,107,145,1
25356,118,152,0
25357,107,144,1
25358,111,149,1
25359,113,150,1
25360,103,141,1
25361,119,153,1
25362,105,145,1
25363,113,149,0
25364,115,152,1
25365,111,141,0
25366,122,153,1
25367,111,148,1
25368,116,149,0
25369,112,149,1
25370,111,145,0
25371,114,149,0
25372,105,143,1
25373,117,153,0
25374,111,147,1
25375,109,148,0
25376,118,154,1
25377,111,139,0
25378,114,154,1
25379,111,148,1
25380,112,147,1
25381,113,152,0
25382,105,146,1
25383,115,153,1
25384,109,147,0
25385,114,149,1
25386,115,149,1
25387,109,141,0
25388,121,150,1
25389,105,146,0
25390,116,152,1
25391,115,150,0
25392,108,148,0
25393,116,151,0
25394,108,140,1
25395,117,152,1
25396,113,148,0
25397,109,146,0
25398,119,157,1
25399,107,145,0
25400,115,149,1
25401,112,147,1
25402,113,146,1
25403,120,149,1
25404,111,146,1
25405,115,152,0
25406,110,148,0
25407,114,148,0
25408,116,153,0
25409,108,145,1
25410,117,154,0
25411,107,148,1
25412,115,149,0
25413,114,150,0
25414,111,146,0
25415,123,155,0
25416,113,139,0
25417,116,151,0
25418,114,148,0
25419,109,147,0
25420,122,149,0
25421,109,140,0
25422,120,149,1
25423,113,147,0
25424,112,145,0
25425,115,152,1
25426,107,139,1
25427,118,153,1
25428,113,143,1
25429,114,147,1
25430,115,150,0
25431,115,139,1
25432,116,157,0
25433,113,144,1
25434,116,148,1
25435,118,149,0
25436,114,144,0
25437,120,154,0
25438,107,143,1
25439,116,152,1
25440,116,148,1
25441,114,142,0
25442,116,150,1
25443,109,139,0
25444,118,151,0
25445,114,147,1
25446,114,144,1
25447,116,148,1
25448,112,142,0
25449,119,148,0
25450,113,144,1
25451,115,147,1
25452,121,148,0
25453,114,145,1
25454,119,151,1
25455,110,142,0
25456,116,148,1
25457,120,151,0
25458,112,140,0
25459,121,148,0
25460,113,142,1
25461,120,151,0
25462,118,148,1
25463,115,141,0
25464,121,150,0
25465,115,142,1
25466,118,152,0
25467,116,147,1
25468,112,143,0
25469,124,150,1
25470,109,144,1
25471,124,149,0
25472,114,146,0
25473,115,146,1
25474,120,151,0
25475,107,147,1
25476,123,154,0
25477,114,147,0
25478,117,147,1
25479,121,151,1
25480,115,143,1
25481,122,157,1
25482,116,143,1
25483,118,147,0
25484,119,148,1
25485,110,145,1
25486,127,152,1
25487,114,141,0
25488,120,148,0
25489,117,147,0
25490,112,144,0
25491,122,148,1
25492,115,146,1
25493,123,153,0
25494,117,146,1
25495,116,145,0
25496,120,154,1
25497,117,146,0
25498,121,149,0
25499,114,143,0
25500,118,146,1
25501,121,151,1
25502,116,139,0
25503,121,150,1
25504,113,146,1
25505,120,147,0
25506,122,147,0
25507,117,140,0
25508,122,155,0
25509,114,145,0
25510,120,149,1
25511,119,147,1
25512,113,141,1
25513,126,150,1
25514,118,139,1
25515,122,149,0
25516,117,145,1
25517,116,145,0
25518,119,153,1
25519,113,141,1
25520,120,147,1
25521,117,144,1
25522,119,146,0
25523,121,149,1
25524,113,144,0
25525,128,154,1
25526,114,141,1
25527,120,147,0
25528,123,149,1
25529,117,145,1
25530,120,148,0
25531,112,143,0
25532,121,146,1
25533,120,147,1
25534,117,146,0
25535,125,146,0
25536,114,139,1
25537,122,148,0
25538,119,146,1
25539,117,143,1
25540,122,146,1
25541,117,141,1
25542,128,148,1
25543,119,146,1
25544,118,144,1
25545,121,147,1
25546,115,140,0
25547,122,153,1
25548,116,145,0
25549,120,146,1
25550,122,150,0
25551,120,138,0
25552,129,147,0
25553,113,139,1
25554,123,146,1
25555,121,146,1
25556,120,140,1
25557,121,154,0
25558,115,138,0
25559,122,148,0
25560,121,146,1
25561,118,143,0
25562,121,151,0
25563,121,137,1
25564,125,149,0
25565,121,145,1
25566,119,145,0
25567,126,150,0
25568,114,139,0
25569,126,147,1
25570,121,142,0
25571,121,145,1
25572,125,149,0
25573,118,143,0
25574,130,150,0
25575,117,142,1
25576,123,146,1
25577,122,146,0
25578,121,143,0
25579,125,149,1
25580,114,141,0
25581,123,146,0
25582,122,146,0
25583,121,141,0
25584,131,153,0
25585,117,136,1
25586,122,146,1
25587,121,144,1
25588,120,145,0
25589,127,153,0
25590,121,139,1
25591,129,147,0
25592,118,144,1
25593,121,143,0
25594,127,150,1
25595,117,142,1
25596,127,147,0
25597,119,144,1
25598,123,145,1
25599,125,147,1
25600,120,137,0
25601,125,154,0
25602,120,145,0
25603,126,147,1
25604,124,146,0
25605,120,138,0
25606,132,151,1
25607,118,142,1
25608,129,150,0
25609,123,144,1
25610,120,140,0
25611,130,152,1
25612,121,142,0
25613,125,146,1
25614,123,142,1
25615,122,144,0
25616,130,149,1
25617,123,142,0
25618,127,152,0
25619,121,144,1
25620,124,144,0
25621,125,148,1
25622,119,135,0
25623,129,150,0
25624,122,140,1
25625,125,144,0
25626,125,144,1
25627,123,142,0
25628,125,150,0
25629,120,138,0
25630,129,147,0
25631,124,144,0
25632,121,139,0
25633,133,148,0
25634,120,137,0
25635,128,148,1
25636,123,142,0
25637,123,142,0
25638,130,149,0
25639,123,138,0
25640,129,150,0
25641,124,142,1
25642,124,144,1
25643,125,146,1
25644,115,142,1
25645,125,145,0
25646,122,141,0
25647,126,144,1
25648,126,146,1
25649,121,139,1
25650,128,149,1
25651,117,142,0
25652,129,146,0
25653,125,144,1
25654,121,139,0
25655,127,151,1
25656,118,141,0
25657,132,147,1
25658,125,142,0
25659,124,141,1
25660,127,146,0
25661,116,137,1
25662,128,149,0
25663,121,141,0
25664,125,143,1
25665,131,145,0
25666,119,139,0
25667,134,147,0
25668,124,138,1
25669,126,144,0
25670,129,144,1
25671,124,139,0
25672,131,149,0
25673,122,142,0
25674,128,144,0
25675,126,143,0
25676,122,139,1
25677,132,144,0
25678,117,141,0
25679,129,146,0
25680,126,142,0
25681,125,142,0
25682,127,149,0
25683,119,137,1
25684,130,145,0
25685,125,142,1
25686,125,142,0
25687,129,148,0
25688,117,140,1
25689,131,150,1
25690,124,141,0
25691,127,142,0
25692,127,147,1
25693,122,140,0
25694,131,147,0
25695,123,138,1
25696,127,143,1
25697,128,143,0
25698,123,136,1
25699,137,143,0
25700,124,139,0
25701,132,145,1
25702,127,142,0
25703,123,138,1
25704,128,146,1
25705,117,142,0
25706,132,149,1
25707,127,140,1
25708,124,140,1
25709,135,149,0
25710,123,137,0
25711,134,142,0
25712,127,137,1
25713,127,142,1
25714,133,146,0
25715,124,138,0
25716,133,145,1
25717,121,140,0
25718,129,143,1
25719,131,143,0
25720,126,138,1
25721,130,143,1
25722,125,139,1
25723,131,145,1
25724,129,143,1
25725,125,139,1
25726,129,148,1
25727,119,138,1
25728,134,145,1
25729,128,140,1
25730,125,138,1
25731,132,144,1
25732,126,134,0
25733,136,149,1
25734,127,139,0
25735,127,140,0
25736,133,144,0
25737,123,139,0
25738,131,144,0
25739,124,135,0
25740,129,141,0
25741,133,144,1
25742,124,141,0
25743,137,145,0
25744,125,139,0
25745,132,143,1
25746,129,142,1
25747,124,138,0
25748,137,143,1
25749,123,138,0
25750,134,143,0
25751,129,140,1
25752,126,140,1
25753,137,147,1
25754,127,137,0
25755,137,142,0
25756,128,137,1
25757,127,139,0
25758,131,147,0
25759,121,135,0
25760,134,146,0
25761,127,138,1
25762,130,141,0
25763,133,143,0
25764,122,132,0
25765,132,144,1
25766,128,137,1
25767,132,142,0
25768,132,141,0
25769,124,133,1
25770,131,147,1
25771,126,140,1
25772,131,140,0
25773,130,140,0
25774,126,138,1
25775,132,148,1
25776,127,139,1
25777,132,141,0
25778,129,140,0
25779,129,138,1
25780,131,147,0
25781,125,139,1
25782,137,144,1
25783,130,138,0
25784,130,140,0
25785,133,145,0
25786,130,139,1
25787,138,142,0
25788,126,134,0
25789,131,141,1
25790,132,142,0
25791,127,134,0
25792,132,149,1
25793,129,138,0
25794,135,143,0
25795,131,139,0
25796,128,137,1
25797,135,148,0
25798,129,133,0
25799,133,146,0
25800,130,138,1
25801,130,138,0
25802,133,145,1
25803,123,130,1
25804,139,145,0
25805,129,136,1
25806,131,138,0
25807,131,146,1
25808,126,133,1
25809,136,148,0
25810,128,139,0
25811,132,140,0
25812,134,142,1
25813,128,135,0
25814,132,142,0
25815,128,134,0
25816,134,142,0
25817,133,140,0
25818,126,135,1
25819,138,142,1
25820,130,131,1
25821,137,142,0
25822,132,138,1
25823,131,135,1
25824,133,140,0
25825,131,131,1
25826,139,143,0
25827,130,137,0
25828,131,137,1
25829,136,143,1
25830,127,130,0
25831,135,140,1
25832,131,135,0
25833,132,138,0
25834,134,141,1
25835,129,130,0
25836,140,140,0
25837,132,137,1
25838,135,140,1
25839,134,139,0
25840,132,135,1
25841,133,138,0
25842,124,135,0
25843,133,140,1
25844,133,138,1
25845,132,137,1
25846,140,142,1
25847,126,134,0
25848,133,139,0
25849,131,136,0
25850,132,135,0
25851,138,140,0
25852,130,132,1
25853,140,141,0
25854,133,136,1
25855,133,137,0
25856,134,138,0
25857,133,130,0
25858,140,142,1
25859,132,133,0
25860,135,139,1
25861,134,138,0
25862,128,131,1
25863,138,140,0
25864,130,131,0
25865,135,140,0
25866,134,138,0
25867,133,136,0
25868,136,138,1
25869,133,128,1
25870,135,142,1
25871,132,137,1
25872,132,135,1
25873,138,141,1
25874,132,137,0
25875,135,137,0
25876,132,135,1
25877,134,137,1
25878,135,143,0
25879,126,129,0
25880,141,140,0
25881,131,136,0
25882,134,137,0
25883,136,140,0
25884,132,135,1
25885,136,137,0
25886,129,133,1
25887,134,138,0
25888,136,136,0
25889,133,131,1
25890,136,146,1
25891,133,129,1
25892,140,138,0
25893,134,136,1
25894,130,134,1
25895,139,140,1
25896,129,128,0
25897,138,140,0
25898,133,136,0
25899,133,135,1
25900,135,142,0
25901,126,130,1
25902,135,143,1
25903,131,135,1
25904,135,136,1
25905,137,140,1
25906,131,130,0
25907,137,139,1
25908,128,130,0
25909,137,138,0
25910,137,137,1
25911,132,133,0
25912,137,143,0
25913,134,131,1
25914,140,138,1
25915,135,136,1
25916,131,134,0
25917,139,143,0
25918,129,131,0
25919,138,142,0
25920,133,135,0
25921,133,134,1
25922,141,142,1
25923,130,128,1
25924,139,143,1
25925,132,135,1
25926,135,135,0
25927,137,138,0
25928,130,134,1
25929,141,145,0
25930,132,129,0
25931,136,136,0
25932,139,138,1
25933,131,131,0
25934,140,139,1
25935,130,130,0
25936,140,136,1
25937,137,136,1
25938,131,133,0
25939,143,142,0
25940,130,130,1
25941,138,140,0
25942,135,133,1
25943,135,132,1
25944,139,135,1
25945,132,129,1
25946,138,140,1
25947,135,131,0
25948,135,134,1
25949,137,140,1
25950,130,127,1
25951,143,139,0
25952,135,131,1
25953,138,135,0
25954,141,136,1
25955,132,126,1
25956,137,136,1
25957,133,133,0
25958,137,137,0
25959,138,135,1
25960,134,128,1
25961,144,135,1
25962,136,133,1
25963,140,137,0
25964,136,133,0
25965,136,132,0
25966,140,139,0
25967,137,134,0
25968,141,139,1
25969,136,131,0
25970,135,132,0
25971,142,138,1
25972,129,131,0
25973,144,139,0
25974,132,131,0
25975,137,134,0
25976,141,134,0
25977,132,125,1
25978,146,135,0
25979,131,129,0
25980,139,135,0
25981,140,134,1
25982,130,129,0
25983,146,138,1
25984,131,128,0
25985,139,137,0
25986,138,133,1
25987,132,133,0
25988,141,133,0
25989,128,130,0
25990,139,133,1
25991,137,132,1
25992,136,131,0
25993,142,134,0
25994,130,124,1
25995,145,138,0
25996,134,131,0
25997,138,132,1
25998,142,137,1
25999,131,126,0
26000,147,138,0
26001,133,130,0
26002,139,132,0
26003,141,134,0
26004,134,128,1
26005,140,136,1
26006,133,126,0
26007,140,134,1
26008,139,133,1
26009,135,131,0
26010,142,136,0
26011,136,124,1
26012,144,138,0
26013,137,131,0
26014,135,131,0
26015,144,136,0
26016,135,129,0
26017,145,133,1
26018,138,128,1
26019,138,130,1
26020,144,138,0
26021,133,129,1
26022,146,137,0
26023,138,130,1
26024,139,132,1
26025,141,132,1
26026,130,126,0
26027,143,137,0
26028,133,125,1
26029,141,135,0
26030,139,132,0
26031,136,129,1
26032,143,137,1
26033,138,128,0
26034,145,137,0
26035,139,130,1
26036,137,129,1
26037,146,133,0
26038,133,124,1
26039,147,134,1
26040,137,128,1
26041,138,129,0
26042,141,134,0
26043,132,128,0
26044,142,139,1
26045,139,129,0
26046,140,131,0
26047,144,133,1
26048,133,126,0
26049,149,135,1
26050,133,123,0
26051,141,133,0
26052,141,132,0
26053,133,126,1
26054,146,138,1
26055,139,127,0
26056,143,132,1
26057,140,130,1
26058,139,126,1
26059,144,134,0
26060,135,121,1
26061,142,136,1
26062,139,128,0
26063,138,127,0
26064,143,134,0
26065,138,130,1
26066,143,134,0
26067,139,130,1
26068,140,129,0
26069,142,135,0
26070,138,125,1
26071,145,130,0
26072,134,127,1
26073,141,131,1
26074,142,131,0
26075,138,123,1
26076,146,138,0
26077,134,122,0
26078,142,132,1
26079,141,130,1
26080,135,124,0
26081,150,131,1
26082,134,122,0
26083,144,134,1
26084,140,128,1
26085,139,126,0
26086,143,132,1
26087,136,124,0
26088,148,132,1
26089,141,128,0
26090,140,128,0
26091,145,129,1
26092,134,127,1
26093,142,129,0
26094,136,127,1
26095,141,129,1
26096,144,131,1
26097,135,122,0
26098,145,132,0
26099,138,124,1
26100,143,132,1
26101,143,128,1
26102,135,122,1
26103,144,136,0
26104,139,125,1
26105,146,134,0
26106,141,128,1
26107,140,125,0
26108,142,133,1
26109,139,126,0
26110,145,128,0
26111,141,125,0
26112,139,127,1
26113,143,129,1
26114,135,121,1
26115,150,131,1
26116,140,122,1
26117,142,128,0
26118,142,129,1
26119,134,119,0
26120,146,132,1
26121,139,121,1
26122,142,127,0
26123,142,129,1
26124,140,121,1
26125,148,135,0
26126,136,127,0
26127,143,128,1
26128,142,127,0
26129,139,125,1
26130,146,132,0
26131,139,125,0
26132,143,130,0
26133,140,125,0
26134,140,127,0
26135,149,131,1
26136,137,126,0
26137,143,131,1
26138,142,124,1
26139,142,126,1
26140,148,132,0
26141,140,125,0
26142,150,130,1
26143,140,121,1
26144,143,127,0
26145,145,130,1
26146,139,124,0
26147,150,127,1
26148,134,126,1
26149,147,128,1
26150,143,127,0
26151,142,126,0
26152,145,130,1
26153,140,117,0
26154,146,129,0
26155,142,125,1
26156,141,126,1
26157,143,131,1
26158,137,121,1
26159,143,126,1
26160,141,125,0
26161,141,125,1
26162,146,127,1
26163,137,122,1
26164,150,135,0
26165,143,121,1
26166,143,126,1
26167,145,127,1
26168,136,121,1
26169,146,126,1
26170,139,125,0
26171,145,128,1
26172,145,126,0
26173,142,124,0
26174,151,128,0
26175,138,116,1
26176,149,128,1
26177,143,125,0
26178,141,125,1
26179,146,128,0
26180,142,120,0
26181,148,132,0
26182,140,124,0
26183,141,125,1
26184,150,130,0
26185,140,123,1
26186,144,129,0
26187,140,123,0
26188,144,125,0
26189,149,128,1
26190,139,118,1
26191,146,134,0
26192,139,118,0
26193,146,127,1
26194,145,126,1
26195,138,123,1
26196,147,131,0
26197,140,117,0
26198,144,127,1
26199,144,124,1
26200,142,119,1
26201,148,126,1
26202,137,120,1
26203,150,126,0
26204,143,122,0
26205,142,123,0
26206,145,130,1
26207,135,121,1
26208,145,128,0
26209,140,121,0
26210,144,124,1
26211,149,126,1
26212,136,120,0
26213,152,132,0
26214,138,118,0
26215,146,124,0
26216,145,125,0
26217,137,119,0
26218,154,128,0
26219,140,117,1
26220,146,127,1
26221,145,124,0
26222,141,122,0
26223,148,127,0
26224,143,120,1
26225,145,126,0
26226,143,123,1
26227,144,120,1
26228,150,129,0
26229,140,113,1
26230,149,126,1
26231,141,120,0
26232,144,122,0
26233,151,126,1
26234,144,118,0
26235,146,129,0
26236,143,122,1
26237,145,123,0
26238,148,125,1
26239,137,119,1
26240,153,129,0
26241,139,121,0
26242,148,123,0
26243,147,123,1
26244,142,117,1
26245,151,130,1
26246,140,116,0
26247,149,123,1
26248,144,121,1
26249,140,119,1
26250,150,123,1
26251,139,120,0
26252,146,122,1
26253,142,119,1
26254,144,122,1
26255,150,127,0
26256,142,120,0
26257,150,126,1
26258,144,121,0
26259,145,122,1
26260,149,125,0
26261,145,118,0
26262,151,124,0
26263,141,115,0
26264,146,123,0
26265,147,124,0
26266,141,119,0
26267,153,129,1
26268,142,115,0
26269,145,126,0
26270,145,121,0
26271,145,118,1
26272,147,127,1
26273,140,112,0
26274,152,121,0
26275,145,119,1
26276,144,119,0
26277,149,127,1
26278,142,115,0
26279,149,122,1
26280,142,119,0
26281,145,120,1
26282,150,123,1
26283,143,120,1
26284,149,129,0
26285,145,119,1
26286,146,121,0
26287,147,121,0
26288,138,116,1
26289,155,122,1
26290,138,114,0
26291,148,124,1
26292,147,120,1
26293,143,117,0
26294,150,123,0
26295,143,111,1
26296,152,126,1
26297,144,118,0
26298,144,118,1
26299,147,127,0
26300,142,117,0
26301,148,127,0
26302,144,119,1
26303,145,119,1
26304,152,122,1
26305,140,115,1
26306,152,123,1
26307,144,119,1
26308,147,120,1
26309,149,123,0
26310,144,118,1
26311,153,124,0
26312,146,112,1
26313,147,120,1
26314,148,119,0
26315,139,112,0
26316,152,129,1
26317,142,119,0
26318,147,124,1
26319,146,118,1
26320,146,115,0
26321,153,125,0
26322,142,110,1
26323,147,122,0
26324,146,118,0
26325,144,118,0
26326,150,120,1
26327,145,113,0
26328,153,119,1
26329,142,114,1
26330,147,118,1
26331,148,121,1
26332,141,116,1
26333,149,128,1
26334,142,117,0
26335,148,119,0
26336,147,120,0
26337,146,117,0
26338,152,119,1
26339,145,111,1
26340,151,121,1
26341,147,118,1
26342,143,113,0
26343,148,126,1
26344,144,112,1
26345,150,118,1
26346,145,116,1
26347,146,116,1
26348,154,121,0
26349,143,112,0
26350,147,124,1
26351,145,114,0
26352,147,117,1
26353,148,119,1
26354,145,112,0
26355,150,124,0
26356,143,116,1
26357,149,118,1
26358,149,118,1
26359,145,109,0
26360,153,120,1
26361,146,110,1
26362,148,118,0
26363,148,117,0
26364,146,112,0
26365,148,122,0
26366,138,111,1
26367,150,119,1
26368,147,116,1
26369,145,113,0
26370,154,121,0
26371,143,115,0
